"","period","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","note5"
"12088",264,4,29,2000,"exclosure",20,21,"NA","F","Z",NA,NA,NA,NA,NA,NA,30,NA,"5761352s",NA,NA
"12089",264,4,29,2000,"control",17,54,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"159170s",NA,NA
"12091",264,4,29,2000,"control",17,75,"DO","F",NA,NA,NA,NA,NA,"B",NA,36,59,"12669s",NA,NA
"12092",264,4,30,2000,"exclosure",6,51,"PP","F",NA,NA,NA,NA,NA,"B",NA,22,19,"7122PP1602s","*",NA
"12095",264,4,30,2000,"exclosure",6,12,"PP","M",NA,NA,"R",NA,NA,NA,NA,23,20,"7123PP1605s","*",NA
"12096",264,4,30,2000,"exclosure",6,72,"PP","M",NA,NA,"R",NA,NA,NA,NA,23,24,"7124PP1608s","*",NA
"12097",264,4,30,2000,"exclosure",6,47,"OT","M",NA,NA,"R",NA,NA,NA,NA,20,33,"5541374s",NA,NA
"12098",264,4,30,2000,"exclosure",6,36,"PP","F","Z",NA,NA,NA,NA,NA,NA,24,17,"7140PP","*",NA
"12101",264,4,30,2000,"exclosure",15,55,"OT","F",NA,NA,NA,NA,"P","E",NA,19,38,"6801636s","*",NA
"12102",264,4,30,2000,"exclosure",15,46,"PP","M",NA,NA,"R",NA,NA,NA,NA,22,19,"0301PP",NA,NA
"12103",264,4,30,2000,"exclosure",15,31,"PP","F",NA,NA,NA,NA,NA,"B",NA,20,18,"6132PP",NA,NA
"12104",264,4,30,2000,"exclosure",15,12,"PP","F",NA,NA,NA,NA,NA,"B",NA,20,16,"6120PP",NA,NA
"12106",264,4,30,2000,"control",4,17,"PB","M",NA,NA,"S",NA,NA,NA,NA,26,36,"0020PB",NA,NA
"12107",264,4,30,2000,"control",4,42,"DM","F",NA,NA,NA,NA,"P","E",NA,33,47,"5951596s",NA,NA
"12108",264,4,30,2000,"control",4,15,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,20,"7141PP","*",NA
"12109",264,4,30,2000,"control",4,56,"PP","F",NA,NA,NA,NA,"P","E",NA,22,36,"0120PP",NA,NA
"12110",264,4,30,2000,"control",4,47,"SH","M","Z",NA,"S",NA,NA,NA,NA,27,92,"166",NA,NA
"12112",264,4,30,2000,"control",11,35,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,49,"12781s",NA,NA
"12115",264,4,30,2000,"control",11,65,"PB","M",NA,NA,"R",NA,NA,NA,NA,26,23,"8043PB","*",NA
"12116",264,4,30,2000,"control",11,63,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,19,"0150PB",NA,NA
"12118",264,4,30,2000,"control",11,66,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,15,"0300PP",NA,NA
"12119",264,4,30,2000,"control",8,74,"DO","M",NA,"J",NA,NA,NA,NA,NA,35,23,"65",NA,NA
"12120",264,4,30,2000,"control",8,75,"DO","F",NA,NA,NA,NA,NA,"E",NA,36,47,"5501610s",NA,NA
"12123",264,4,30,2000,"control",8,42,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,29,"8044PB1640s","*",NA
"12124",264,4,30,2000,"control",8,46,"DO","M",NA,NA,"S",NA,NA,NA,NA,37,60,"7004DO",NA,NA
"12127",264,4,30,2000,"control",8,31,"DO","M",NA,NA,"R",NA,NA,NA,NA,35,49,"5091384s",NA,NA
"12131",264,4,30,2000,"control",8,66,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,51,"652",NA,NA
"12133",264,4,30,2000,"exclosure",13,24,"PP","F",NA,NA,NA,NA,NA,"E",NA,23,27,"0303PP",NA,NA
"12134",264,4,30,2000,"exclosure",13,23,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,31,"2302PB",NA,NA
"12136",264,4,30,2000,"exclosure",13,76,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,35,"6254PB",NA,NA
"12137",264,4,30,2000,"exclosure",13,55,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,29,"653",NA,NA
"12138",264,4,30,2000,"exclosure",13,74,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,18,"8102PP1647s","*",NA
"12140",264,4,30,2000,"exclosure",13,61,"OT","F",NA,NA,NA,"P",NA,"E",NA,20,29,"8000OT140s","*",NA
"12141",264,4,30,2000,"control",14,55,"OT","F",NA,NA,NA,NA,NA,"E",NA,20,32,"5641453s",NA,NA
"12142",264,4,30,2000,"control",14,31,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,44,"6221650s","*",NA
"12143",264,4,30,2000,"control",14,35,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,28,"626","*",NA
"12151",265,6,3,2000,"control",2,43,"PB","M",NA,"J",NA,NA,NA,NA,NA,26,18,"7222PB1613s","*",NA
"12158",265,6,3,2000,"control",2,57,"SH","M","Z",NA,NA,NA,NA,NA,NA,28,48,"655","*",NA
"12159",265,6,3,2000,"control",2,26,"DO","M",NA,"J",NA,NA,NA,NA,NA,34,31,"656","*",NA
"12160",265,6,3,2000,"control",2,27,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,14,"7144PP","*",NA
"12161",265,6,3,2000,"control",2,17,"NA","F","Z",NA,NA,NA,NA,NA,NA,33,158,"5351529s",NA,NA
"12162",265,6,3,2000,"control",12,64,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,47,"6241628s","*",NA
"12163",265,6,3,2000,"control",12,62,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,32,"6251622s","*",NA
"12164",265,6,3,2000,"control",12,74,"OT","F",NA,NA,NA,NA,NA,"E",NA,20,26,"5031380s",NA,NA
"12165",265,6,3,2000,"control",12,22,"SH","M","Z",NA,NA,NA,NA,NA,NA,29,82,"627","*",NA
"12166",265,6,3,2000,"control",12,21,"PP","F",NA,"J",NA,NA,NA,NA,NA,21,12,"7150PP1660s","*",NA
"12167",265,6,3,2000,"control",12,27,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,18,"628","*",NA
"12168",265,6,3,2000,"control",12,14,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,47,"6291662s","*",NA
"12169",265,6,3,2000,"control",12,12,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,18,"6052PP1532s",NA,NA
"12170",265,6,3,2000,"control",12,54,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,33,"8020PB1625s","*",NA
"12171",265,6,3,2000,"control",12,44,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,39,"7111PB",NA,NA
"12172",265,6,3,2000,"control",12,34,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,53,"11010s",NA,NA
"12173",265,6,3,2000,"exclosure",19,31,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,20,"7151PP","*",NA
"12177",265,6,3,2000,"exclosure",19,71,"PB","M",NA,NA,"R",NA,NA,NA,NA,26,29,"7230PB","*",NA
"12178",265,6,3,2000,"exclosure",19,52,"PB","M",NA,"J",NA,NA,NA,NA,NA,26,16,"7231PB","*",NA
"12179",265,6,3,2000,"exclosure",19,63,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,31,"7023PB1535s",NA,NA
"12180",265,6,3,2000,"exclosure",19,35,"OT","F",NA,NA,NA,NA,"P",NA,NA,26,30,"135302d",NA,NA
"12181",265,6,3,2000,"exclosure",18,34,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,27,"7232PB","*",NA
"12182",265,6,3,2000,"exclosure",18,62,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,18,"7233PB","*",NA
"12184",265,6,3,2000,"exclosure",18,47,"SH","M",NA,"J",NA,NA,NA,NA,NA,26,35,"673","*",NA
"12187",265,6,3,2000,"control",17,44,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,43,"159170s",NA,NA
"12188",265,6,3,2000,"control",17,56,"DO","M",NA,"J",NA,NA,NA,NA,NA,35,24,"672","*",NA
"12190",265,6,3,2000,"control",17,62,"PP","M",NA,"J",NA,NA,NA,NA,NA,23,15,"7152PP","*",NA
"12192",265,6,3,2000,"control",17,67,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,11,"7153PP1664s","*",NA
"12194",265,6,3,2000,"control",17,37,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,19,"7122PP1602s",NA,NA
"12195",265,6,3,2000,"control",17,26,"DO","F",NA,NA,NA,NA,NA,"E",NA,36,55,"12669s",NA,NA
"12196",265,6,3,2000,"exclosure",20,76,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,37,"7234PB1666s","*",NA
"12197",265,6,3,2000,"exclosure",20,77,"PP","M",NA,"J",NA,NA,NA,NA,NA,22,11,"7154PP1615s","*",NA
"12198",265,6,3,2000,"exclosure",20,73,"PB","F",NA,"J",NA,NA,NA,NA,NA,26,17,"7240PB","*",NA
"12199",265,6,3,2000,"exclosure",20,41,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,18,"8100PP1633s","*",NA
"12201",265,6,3,2000,"exclosure",20,13,"NA","F",NA,NA,NA,NA,NA,"E",NA,33,170,"5881594s",NA,NA
"12202",265,6,3,2000,"exclosure",21,43,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,24,"0024PB",NA,NA
"12203",265,6,3,2000,"exclosure",21,55,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,24,"7241PB","*",NA
"12206",265,6,3,2000,"exclosure",21,42,"PP","M",NA,"J",NA,NA,NA,NA,NA,20,10,"7200PP","*",NA
"12207",265,6,3,2000,"exclosure",21,44,"PB","F",NA,NA,NA,NA,"P","E",NA,25,39,"6320PB",NA,NA
"12211",265,6,3,2000,"control",22,12,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,54,"18074s",NA,NA
"12212",265,6,3,2000,"control",22,62,"PB","M",NA,"J",NA,NA,NA,NA,NA,26,18,"7242PB","*",NA
"12214",265,6,4,2000,"exclosure",3,16,"OT","M",NA,NA,"S",NA,NA,NA,NA,20,32,"1341501s",NA,NA
"12216",265,6,4,2000,"exclosure",3,37,"PB","M",NA,NA,NA,NA,NA,NA,NA,26,25,"580A52","*",NA
"12218",265,6,4,2000,"exclosure",3,75,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,22,"6A3223","*",NA
"12221",265,6,4,2000,"exclosure",3,52,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,22,"584676","*",NA
"12222",265,6,4,2000,"exclosure",3,71,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,21,"191D30","*",NA
"12226",265,6,4,2000,"exclosure",3,43,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,20,"3B517B","*",NA
"12228",265,6,4,2000,"control",4,13,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"7124PP1608s",NA,NA
"12230",265,6,4,2000,"control",4,17,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,14,"0A4B27","*",NA
"12232",265,6,4,2000,"control",4,54,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,15,"86131","*",NA
"12233",265,6,4,2000,"control",4,51,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,23,"4D1A22","*",NA
"12238",265,6,4,2000,"control",4,76,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,28,"3C232A","*",NA
"12239",265,6,4,2000,"control",4,77,"DM","F",NA,NA,NA,NA,"P","E",NA,39,NA,"1012239",NA,NA
"12240",265,6,4,2000,"exclosure",6,67,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,16,"1F3F6C","*",NA
"12241",265,6,4,2000,"exclosure",6,64,"PP","F",NA,"J",NA,NA,NA,NA,NA,21,9,"2C5A06","*",NA
"12243",265,6,4,2000,"exclosure",6,51,"PP","M",NA,"J",NA,NA,NA,NA,NA,20,9,"353965","*",NA
"12244",265,6,4,2000,"exclosure",6,36,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,11,"585F29","*",NA
"12247",265,6,4,2000,"exclosure",6,73,"PB","F",NA,"J",NA,NA,NA,NA,NA,25,20,"0C5C3F","*",NA
"12249",265,6,4,2000,"exclosure",6,25,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,17,"62025F","*",NA
"12250",265,6,4,2000,"exclosure",6,11,"PB","M",NA,NA,"S",NA,NA,NA,NA,25,32,"8400PB1667s",NA,NA
"12251",265,6,4,2000,"exclosure",6,NA,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,21,"512826","*",NA
"12252",265,6,4,2000,"control",11,53,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,14,"0E4F55","*",NA
"12255",265,6,4,2000,"control",11,76,"DM","M",NA,NA,"M",NA,NA,NA,NA,35,35,"6F3754","*",NA
"12256",265,6,4,2000,"control",11,61,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,18,"0301PP",NA,NA
"12257",265,6,4,2000,"control",11,21,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,NA,"2A7F76","*",NA
"12260",265,6,4,2000,"control",11,21,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,48,"12781s",NA,NA
"12263",265,6,4,2000,"control",8,65,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,35,"253468","*",NA
"12265",265,6,4,2000,"control",8,52,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,NA,"27410","*",NA
"12266",265,6,4,2000,"control",8,27,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,50,"652",NA,NA
"12267",265,6,4,2000,"control",8,24,"PP","F",NA,"J",NA,NA,NA,NA,NA,21,8,"0E3650","*",NA
"12268",265,6,4,2000,"control",8,31,"DO","F",NA,NA,NA,NA,NA,"E",NA,36,52,"0001DO",NA,NA
"12269",265,6,4,2000,"control",8,42,"DO","M",NA,NA,"M",NA,NA,NA,NA,37,32,"651303d",NA,NA
"12274",265,6,4,2000,"exclosure",13,51,"PB","M",NA,"J",NA,NA,NA,NA,NA,25,16,"1012274",NA,NA
"12275",265,6,4,2000,"exclosure",13,73,"OT","F",NA,NA,NA,NA,"P","E",NA,21,35,"5641453s",NA,NA
"12276",265,6,4,2000,"exclosure",13,76,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,18,"34201","*",NA
"12279",265,6,4,2000,"control",14,71,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,43,"5003DM",NA,NA
"12280",265,6,4,2000,"control",14,24,"DM","M",NA,"J",NA,NA,NA,NA,NA,34,24,"3A7C13","*",NA
"12283",265,6,4,2000,"exclosure",15,16,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,13,"544922","*",NA
"12284",265,6,4,2000,"exclosure",15,NA,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,15,"294361","*",NA
"12285",265,6,4,2000,"exclosure",15,NA,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,NA,"7E3243","*",NA
"12288",266,7,1,2000,"control",2,37,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,21,"654491670s","*",NA
"12291",266,7,1,2000,"control",2,11,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,16,"6B736D","*",NA
"12295",266,7,1,2000,"control",2,32,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,25,"3F173E","*",NA
"12296",266,7,1,2000,"control",2,47,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,24,"73411F","*",NA
"12298",266,7,1,2000,"control",2,56,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,19,"17662E","*",NA
"12299",266,7,1,2000,"control",12,35,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,62,"11010s",NA,NA
"12301",266,7,1,2000,"control",12,12,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,17,"3A7265","*",NA
"12302",266,7,1,2000,"control",12,24,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,18,"7F164E","*",NA
"12303",266,7,1,2000,"control",12,12,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,39,"6251622s",NA,NA
"12304",266,7,1,2000,"control",12,72,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,28,"156205","*",NA
"12305",266,7,1,2000,"control",12,47,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,34,"8020PB1625s",NA,NA
"12306",266,7,1,2000,"control",12,14,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,14,"0B5541","*",NA
"12307",266,7,1,2000,"control",12,77,"OT","F",NA,NA,NA,NA,"P","E",NA,21,29,"525972","*",NA
"12308",266,7,1,2000,"control",12,26,"PP","F",NA,NA,NA,NA,"P","E",NA,21,15,"7150PP1660s",NA,NA
"12309",266,7,1,2000,"control",12,11,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,56,"6291662s",NA,NA
"12310",266,7,1,2000,"exclosure",19,45,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,29,"336072","*",NA
"12311",266,7,1,2000,"exclosure",19,24,"PP","F",NA,NA,NA,NA,"P","E",NA,22,15,"78750A","*",NA
"12312",266,7,1,2000,"exclosure",19,16,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,18,"4B6000","*",NA
"12315",266,7,1,2000,"exclosure",19,17,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,32,"660438","*",NA
"12316",266,7,1,2000,"exclosure",19,21,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,17,"743011","*",NA
"12319",266,7,1,2000,"exclosure",18,16,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"20346E","*",NA
"12321",266,7,1,2000,"exclosure",18,21,"PB","M","Z",NA,NA,NA,NA,NA,NA,28,26,"7F6206","*",NA
"12322",266,7,1,2000,"exclosure",18,37,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,24,"774030","*",NA
"12324",266,7,1,2000,"control",22,52,"PB","M","Z",NA,NA,NA,NA,NA,NA,28,23,"39703C","*",NA
"12326",266,7,1,2000,"control",22,23,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,21,"8301PB","*",NA
"12329",266,7,1,2000,"control",22,31,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,16,"8300PP","*",NA
"12333",266,7,1,2000,"exclosure",21,73,"PB","F","Z",NA,NA,NA,NA,NA,NA,28,25,"8303PB","*",NA
"12336",266,7,1,2000,"exclosure",21,15,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,22,"8304PB","*",NA
"12337",266,7,1,2000,"exclosure",21,14,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,28,"0024PB",NA,NA
"12338",266,7,1,2000,"exclosure",20,51,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,11,"8301PP","*",NA
"12341",266,7,1,2000,"exclosure",20,76,"PB","F",NA,NA,NA,NA,"P","E",NA,26,39,"7234PB1666s",NA,NA
"12342",266,7,1,2000,"exclosure",20,77,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,13,"8303PP","*",NA
"12344",266,7,1,2000,"exclosure",20,13,"NA","F",NA,NA,NA,NA,NA,"E",NA,33,174,"5881594s",NA,NA
"12346",266,7,1,2000,"control",17,66,"DO","M",NA,NA,"S",NA,NA,NA,NA,34,51,"631","*",NA
"12347",266,7,1,2000,"control",17,76,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"7153PP1664s",NA,NA
"12348",266,7,1,2000,"control",17,65,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,14,"8304PP1680s","*",NA
"12352",266,7,1,2000,"control",17,61,"OT","F",NA,NA,NA,NA,NA,"E",NA,20,27,"6321682s","*",NA
"12354",266,7,1,2000,"control",17,52,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,45,"159170s",NA,NA
"12356",266,7,1,2000,"control",17,27,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,11,"8310PP","*",NA
"12357",266,7,2,2000,"exclosure",3,56,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,31,"580A52",NA,NA
"12358",266,7,2,2000,"exclosure",3,34,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,32,"3B517B",NA,NA
"12360",266,7,2,2000,"exclosure",3,63,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,23,"8311PB1684s","*",NA
"12366",266,7,2,2000,"exclosure",3,16,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,16,"8312PP","*",NA
"12367",266,7,2,2000,"exclosure",3,71,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,26,"191D30",NA,NA
"12369",266,7,2,2000,"control",4,51,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,33,"4D1A22",NA,NA
"12371",266,7,2,2000,"control",4,17,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,12,"8313PP","*",NA
"12372",266,7,2,2000,"control",4,16,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,39,"6201688s","*",NA
"12373",266,7,2,2000,"control",4,73,"PB","F",NA,NA,NA,NA,NA,"B",NA,24,31,"0131PB",NA,NA
"12375",266,7,2,2000,"control",4,77,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,21,"8312PB","*",NA
"12376",266,7,2,2000,"control",4,63,"PP","F",NA,NA,NA,NA,"P","E",NA,22,23,"0A4B27",NA,NA
"12377",266,7,2,2000,"control",4,62,"PP","M",NA,NA,"R",NA,NA,NA,NA,22,16,"8314PP","*",NA
"12378",266,7,2,2000,"exclosure",6,64,"PP","F","Z",NA,NA,NA,NA,NA,NA,19,13,"2C5A06",NA,NA
"12379",266,7,2,2000,"exclosure",6,51,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,13,"8320PP","*",NA
"12380",266,7,2,2000,"exclosure",6,77,"PB","M",NA,"J",NA,NA,NA,NA,NA,24,14,"8313PB","*",NA
"12382",266,7,2,2000,"exclosure",6,55,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,19,"8321PP","*",NA
"12383",266,7,2,2000,"exclosure",6,31,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,14,"8322PP","*",NA
"12384",266,7,2,2000,"exclosure",6,24,"PB","M",NA,NA,"S",NA,NA,NA,NA,26,26,"8314PB","*",NA
"12386",266,7,2,2000,"control",11,16,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,14,"8323PP","*",NA
"12388",266,7,2,2000,"control",11,53,"PP","M",NA,NA,"R",NA,NA,NA,NA,20,14,"8324PP","*",NA
"12389",266,7,2,2000,"control",11,61,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,18,"6031692s","*",NA
"12390",266,7,2,2000,"control",11,75,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,43,"601","*",NA
"12391",266,7,2,2000,"control",11,23,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,14,"8330PP","*",NA
"12393",266,7,2,2000,"control",11,23,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,53,"12781s",NA,NA
"12395",266,7,2,2000,"control",11,76,"PP","F",NA,NA,NA,NA,NA,"E",NA,20,16,"8331PP","*",NA
"12396",266,7,2,2000,"control",8,33,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,14,"0E3650",NA,NA
"12397",266,7,2,2000,"control",8,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,53,"5021366s",NA,NA
"12398",266,7,2,2000,"control",8,42,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,27,"8323PB","*",NA
"12399",266,7,2,2000,"control",8,36,"PB","F",NA,NA,NA,NA,NA,"B",NA,25,32,"8044PB1640s",NA,NA
"12400",266,7,2,2000,"control",8,46,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,39,"651303d",NA,NA
"12401",266,7,2,2000,"control",8,36,"OT","F",NA,NA,NA,NA,NA,"E",NA,21,20,"6491696s","*",NA
"12405",266,7,2,2000,"control",8,26,"DO","F",NA,NA,NA,NA,NA,NA,NA,36,50,"0001DO",NA,NA
"12406",266,7,2,2000,"control",8,27,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,16,"8343PP","*",NA
"12407",266,7,2,2000,"exclosure",13,11,"PB","M",NA,"J",NA,NA,NA,NA,NA,24,17,"8324PB","*",NA
"12408",266,7,2,2000,"exclosure",13,36,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,29,"0302PB",NA,NA
"12409",266,7,2,2000,"exclosure",13,26,"PP","M",NA,NA,"S",NA,NA,NA,NA,24,17,"8344PP","*",NA
"12410",266,7,2,2000,"exclosure",13,15,"PB","F",NA,NA,NA,NA,"P","E",NA,25,29,"0313PB",NA,NA
"12412",266,7,2,2000,"exclosure",13,67,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,29,"8330PB1698s","*",NA
"12414",266,7,2,2000,"exclosure",13,53,"PB","F",NA,"J",NA,NA,NA,NA,NA,24,22,"8331PB","*",NA
"12415",266,7,2,2000,"exclosure",13,72,"PB","M",NA,"J",NA,NA,NA,NA,NA,24,19,"8332PB1700s","*",NA
"12416",266,7,2,2000,"exclosure",13,55,"PB","M",NA,"J",NA,NA,NA,NA,NA,26,19,"8333PB","*",NA
"12417",266,7,2,2000,"control",14,61,"PP","M",NA,NA,"R",NA,NA,NA,NA,20,17,"8350PP1702s","*",NA
"12418",266,7,2,2000,"control",14,17,"PB","M",NA,NA,"M",NA,NA,NA,NA,24,24,"8334PB","*",NA
"12419",266,7,2,2000,"control",14,62,"OT","F",NA,NA,NA,NA,NA,"E",NA,20,30,"5641453s",NA,NA
"12420",266,7,2,2000,"control",14,73,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,45,"6221650s",NA,NA
"12421",266,7,2,2000,"control",14,52,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,17,"8351PP","*",NA
"12422",266,7,2,2000,"control",14,12,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,14,"8352PP1704s","*",NA
"12423",266,7,2,2000,"control",14,26,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,13,"8353PP1706s","*",NA
"12424",266,7,2,2000,"control",14,53,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,47,"1012424",NA,NA
"12425",266,7,2,2000,"control",14,23,"PP","M",NA,NA,"S",NA,NA,NA,NA,19,12,"8354PP","*",NA
"12426",266,7,2,2000,"control",14,24,"DM","F",NA,"J",NA,NA,NA,NA,NA,34,29,"6711708s","*",NA
"12427",266,7,2,2000,"control",14,25,"PP","F",NA,NA,NA,NA,"P","B",NA,21,20,"8400PP1710s","*",NA
"12429",266,7,2,2000,"exclosure",15,51,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,14,"8401PP1713s","*",NA
"12430",266,7,2,2000,"exclosure",15,71,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,12,"8402PP1716s","*",NA
"12433",266,7,2,2000,"exclosure",15,23,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,16,"544922",NA,NA
"12434",266,7,2,2000,"exclosure",15,33,"PP","F",NA,NA,NA,NA,NA,"E",NA,20,15,"7E3243",NA,NA
"12435",266,7,2,2000,"exclosure",15,21,"SH","M",NA,NA,"S",NA,NA,NA,NA,25,51,"670","*",NA
"12437",266,7,2,2000,"exclosure",15,41,"PP","F",NA,NA,NA,NA,NA,"B",NA,20,16,"294361",NA,NA
"12511",268,8,25,2000,"control",2,34,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"6B736D",NA,NA
"12514",268,8,25,2000,"control",2,77,"PP","M","Z",NA,NA,NA,NA,NA,NA,23,17,"171B22","*",NA
"12515",268,8,25,2000,"control",2,75,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,15,"49226F","*",NA
"12516",268,8,25,2000,"control",2,26,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,15,"2D0F0D","*",NA
"12517",268,8,25,2000,"control",2,25,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,31,"654491670s",NA,NA
